loci_spal,multAllele,counts,het,hobs,p,q,hexp
loc34372_pos96,FALSE,296,1,0.00337837837837838,0.998310810810811,0.00168918918918914,0.00337267165814454
loc34376_pos24,FALSE,308,5,0.0162337662337662,0.991883116883117,0.00811688311688308,0.0161019986506999
loc34378_pos43,FALSE,271,2,0.00738007380073801,0.996309963099631,0.00369003690036895,0.00735284105608574
loc34380_pos10,FALSE,296,11,0.0371621621621622,0.974662162162162,0.0253378378378378,0.0493916636230825
loc34381_pos88,FALSE,293,16,0.0546075085324232,0.969283276450512,0.0307167235494881,0.0595464128877448
loc34383_pos7,FALSE,301,1,0.00332225913621262,0.998338870431894,0.00166112956810627,0.00331674043332846
loc34388_pos94,FALSE,288,28,0.0972222222222222,0.934027777777778,0.0659722222222222,0.123239776234568
loc34394_pos5,FALSE,261,33,0.126436781609195,0.875478927203065,0.124521072796935,0.218031150452871
loc34396_pos86,FALSE,269,1,0.00371747211895911,0.99814126394052,0.0018587360594795,0.00371056231948139
loc34398_pos15,FALSE,274,1,0.00364963503649635,0.998175182481752,0.00182481751824815,0.00364297511854648
loc34400_pos5,FALSE,300,45,0.15,0.871666666666667,0.128333333333333,0.223727777777778
loc34403_pos3,FALSE,279,2,0.00716845878136201,0.992831541218638,0.00716845878136196,0.0142341439601238
loc34405_pos119,FALSE,269,1,0.00371747211895911,0.99814126394052,0.0018587360594795,0.00371056231948139
loc34409_pos100,FALSE,304,0,0,1,0,0
loc34412_pos10,FALSE,265,19,0.0716981132075472,0.949056603773585,0.0509433962264151,0.0966963332146671
loc34417_pos22,FALSE,259,2,0.00772200772200772,0.996138996138996,0.00386100386100385,0.00769219302037833
loc34418_pos163,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc34419_pos41,FALSE,290,20,0.0689655172413793,0.941379310344828,0.0586206896551724,0.110368608799049
loc34421_pos12,FALSE,259,64,0.247104247104247,0.181467181467181,0.818532818532819,0.297073687035077
loc34422_pos95,FALSE,267,19,0.0711610486891386,0.945692883895131,0.0543071161048689,0.102715706490482
loc34424_pos9,FALSE,291,10,0.0343642611683849,0.982817869415808,0.0171821305841925,0.0337738099455605
loc34429_pos151,FALSE,272,0,0,1,0,0
loc34431_pos64,FALSE,270,1,0.0037037037037037,0.998148148148148,0.00185185185185188,0.00369684499314135
loc34433_pos39,FALSE,287,33,0.114982578397213,0.918118466898955,0.0818815331010453,0.150353895276135
loc34434_pos112,FALSE,296,1,0.00337837837837838,0.998310810810811,0.00168918918918914,0.00337267165814454
loc34449_pos72,FALSE,285,1,0.00350877192982456,0.998245614035088,0.00175438596491229,0.00350261618959681
loc34450_pos10,FALSE,286,1,0.0034965034965035,0.998251748251748,0.00174825174825177,0.00349039072815301
loc34457_pos6,FALSE,262,1,0.00381679389312977,0.998091603053435,0.00190839694656486,0.00380950993531841
loc34459_pos77,FALSE,263,1,0.00380228136882129,0.998098859315589,0.00190114068441061,0.00379505269701737
loc34461_pos26,FALSE,260,2,0.00769230769230769,0.996153846153846,0.00384615384615383,0.0076627218934911
loc34464_pos19,FALSE,266,92,0.345864661654135,0.567669172932331,0.432330827067669,0.490841766069309
loc34469_pos136,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc34471_pos14,FALSE,278,0,0,1,0,0
loc34473_pos99,FALSE,295,11,0.0372881355932203,0.977966101694915,0.0220338983050847,0.0430968112611318
loc34480_pos31,FALSE,259,1,0.00386100386100386,0.99034749034749,0.00965250965250963,0.0191186774198357
loc34483_pos29,FALSE,308,6,0.0194805194805195,0.987012987012987,0.012987012987013,0.0256367009613763
loc34492_pos10,TRUE,285,119,0.417543859649123,0.443859649122807,0.556140350877193,0.493696522006771
loc34497_pos12,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc34500_pos7,FALSE,283,4,0.0141342756183746,0.992932862190813,0.00706713780918733,0.0140343867447466
loc34502_pos27,FALSE,288,2,0.00694444444444444,0.989583333333333,0.0104166666666666,0.0206163194444444
loc34503_pos8,FALSE,279,1,0.003584229390681,0.99820788530466,0.00179211469534046,0.00357780604051842
loc34506_pos6,FALSE,261,1,0.00383141762452107,0.99808429118774,0.00191570881226055,0.00382407774401436
loc34510_pos25,FALSE,286,0,0,0.996503496503496,0.00349650349650354,0.00696855591960497
loc34512_pos42,FALSE,298,12,0.0402684563758389,0.963087248322148,0.0369127516778524,0.0711004008828431
loc34515_pos22,FALSE,287,8,0.0278745644599303,0.965156794425087,0.0348432055749129,0.0672583132003546
loc34517_pos114,FALSE,278,1,0.00359712230215827,0.998201438848921,0.00179856115107913,0.00359065265772991
loc34520_pos10,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc34522_pos7,FALSE,284,2,0.00704225352112676,0.996478873239437,0.00352112676056338,0.00701745685379884
loc34530_pos21,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc34536_pos35,TRUE,297,0,0,0.998316498316498,0.00168350168350173,0.00336133501116676
loc34538_pos61,FALSE,296,70,0.236486486486486,0.837837837837838,0.162162162162162,0.27173119065011
loc34545_pos24,FALSE,293,29,0.0989761092150171,0.933447098976109,0.0665529010238908,0.12424722477839
loc34547_pos7,FALSE,278,1,0.00359712230215827,0.998201438848921,0.00179856115107913,0.00359065265772991
loc34549_pos6,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc34551_pos3,FALSE,276,5,0.0181159420289855,0.98731884057971,0.0126811594202898,0.025040695232094
loc34553_pos3,FALSE,285,9,0.0315789473684211,0.980701754385965,0.019298245614035,0.0378516466605108
loc34561_pos13,FALSE,277,5,0.0180505415162455,0.990974729241877,0.00902527075812276,0.0178876304917307
loc34567_pos11,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc34574_pos32,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc34577_pos13,FALSE,279,1,0.003584229390681,0.991039426523297,0.00896057347670254,0.0177605631993423
loc34580_pos2,FALSE,294,1,0.00340136054421769,0.998299319727891,0.00170068027210879,0.0033955759174417
loc34581_pos11,FALSE,277,1,0.0036101083032491,0.998194945848375,0.00180505415162457,0.00360359186226855
loc34584_pos125,FALSE,289,1,0.00346020761245675,0.998269896193772,0.0017301038062284,0.00345422109409615
loc34588_pos188,FALSE,304,3,0.00986842105263158,0.995065789473684,0.00493421052631582,0.00981972818559563
loc34589_pos116,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc34590_pos108,FALSE,295,2,0.00677966101694915,0.996610169491525,0.00338983050847452,0.00675667911519668
loc34592_pos106,FALSE,304,1,0.00328947368421053,0.998355263157895,0.00164473684210531,0.00328406336565106
loc34594_pos13,FALSE,282,2,0.00709219858156028,0.99645390070922,0.00354609929078009,0.00706704894120004
loc34596_pos2,FALSE,307,2,0.00651465798045603,0.993485342019544,0.00651465798045603,0.0129444344237074
loc34598_pos12,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc34601_pos31,FALSE,287,1,0.00348432055749129,0.998257839721254,0.00174216027874563,0.00347825031261758
loc34603_pos0,FALSE,300,3,0.01,0.995,0.005,0.00995000000000001
loc34608_pos27,FALSE,290,12,0.0413793103448276,0.972413793103448,0.0275862068965518,0.0536504161712248
loc34609_pos15,FALSE,298,2,0.00671140939597315,0.996644295302013,0.00335570469798663,0.00668888788793308
loc34611_pos19,FALSE,274,2,0.0072992700729927,0.996350364963504,0.0036496350364964,0.00727263040119356
loc34612_pos17,FALSE,283,61,0.215547703180212,0.842756183745583,0.157243816254417,0.265036397008328
loc34613_pos0,FALSE,268,0,0,0.996268656716418,0.00373134328358204,0.00743484072176422
loc34615_pos6,FALSE,302,1,0.0033112582781457,0.998344370860927,0.0016556291390728,0.00330577606245331
loc34616_pos147,FALSE,307,14,0.0456026058631922,0.977198697068404,0.0228013029315961,0.0445628070324354
loc34621_pos10,FALSE,268,1,0.00373134328358209,0.998134328358209,0.00186567164179108,0.00372438182223219
loc34629_pos4,FALSE,275,66,0.24,0.207272727272727,0.792727272727273,0.328621487603306
loc34631_pos129,FALSE,293,67,0.228668941979522,0.165529010238908,0.834470989761092,0.276258314016471
loc34634_pos73,FALSE,271,4,0.014760147601476,0.992619926199262,0.00738007380073802,0.0146512166228674
loc34641_pos8,FALSE,295,1,0.00338983050847458,0.998305084745763,0.00169491525423726,0.00338408503303643
loc34643_pos2,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc34645_pos6,FALSE,296,1,0.00337837837837838,0.998310810810811,0.00168918918918914,0.00337267165814454
loc34646_pos8,FALSE,289,1,0.00346020761245675,0.994809688581315,0.00519031141868509,0.0103267441721243
loc34651_pos27,FALSE,292,1,0.00342465753424658,0.998287671232877,0.00171232876712324,0.00341879339463304
loc34657_pos2,FALSE,295,3,0.0101694915254237,0.994915254237288,0.0050847457627119,0.010117782246481
loc34662_pos98,FALSE,285,13,0.0456140350877193,0.973684210526316,0.0263157894736842,0.0512465373961218
loc34664_pos35,FALSE,293,0,0,0.996587030716723,0.0034129692832765,0.00680264184789582
loc34665_pos70,TRUE,309,1,0.00323624595469256,0.996763754045307,0.00323624595469252,0.00645154533362651
loc34666_pos6,TRUE,300,13,0.0433333333333333,0.976666666666667,0.0233333333333333,0.0455777777777777
loc34668_pos23,FALSE,270,2,0.00740740740740741,0.0148148148148148,0.985185185185185,0.0291906721536351
loc34669_pos118,FALSE,298,44,0.147651006711409,0.144295302013423,0.855704697986577,0.246948335660556
loc34674_pos14,FALSE,272,1,0.00367647058823529,0.998161764705882,0.00183823529411764,0.0036697123702422
loc34677_pos16,FALSE,279,0,0,1,0,0
loc34679_pos24,FALSE,294,14,0.0476190476190476,0.965986394557823,0.0340136054421769,0.0657133601740016
loc34680_pos6,FALSE,279,53,0.189964157706093,0.181003584229391,0.818996415770609,0.296482573451009
loc34682_pos1,FALSE,261,4,0.0153256704980843,0.969348659003831,0.0306513409961686,0.0594236725826104
loc34684_pos8,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc34689_pos43,FALSE,261,1,0.00383141762452107,0.99808429118774,0.00191570881226055,0.00382407774401436
loc34692_pos12,FALSE,299,2,0.00668896321070234,0.993311036789298,0.00668896321070234,0.0132884419637364
loc34696_pos15,FALSE,266,54,0.203007518796992,0.823308270676692,0.176691729323308,0.290943524224094
loc34698_pos1,FALSE,288,46,0.159722222222222,0.829861111111111,0.170138888888889,0.282383294753086
loc34700_pos218,FALSE,259,15,0.0579150579150579,0.967181467181467,0.0328185328185329,0.0634829534443435
loc34703_pos3,FALSE,290,0,0,1,0,0
loc34704_pos10,FALSE,273,1,0.00366300366300366,0.998168498168498,0.00183150183150182,0.00365629486508606
loc34706_pos24,FALSE,292,5,0.0171232876712329,0.991438356164384,0.00856164383561642,0.0169766841808969
loc34707_pos73,FALSE,268,4,0.0149253731343284,0.992537313432836,0.0074626865671642,0.0148139897527289
loc34708_pos3,FALSE,290,5,0.0172413793103448,0.991379310344828,0.00862068965517238,0.0170927467300832
loc34711_pos54,FALSE,279,48,0.172043010752688,0.867383512544803,0.132616487455197,0.230058709420485
loc34713_pos0,FALSE,296,67,0.226351351351351,0.268581081081081,0.731418918918919,0.392890567932798
loc34717_pos2,FALSE,283,1,0.00353356890459364,0.998233215547703,0.00176678445229683,0.00352732584999191
loc34719_pos131,FALSE,276,1,0.0036231884057971,0.998188405797101,0.00181159420289856,0.00361662465868517
loc34720_pos3,FALSE,266,5,0.018796992481203,0.990601503759398,0.00939849624060152,0.0186203290180338
loc34724_pos145,FALSE,302,1,0.0033112582781457,0.998344370860927,0.0016556291390728,0.00330577606245331
loc34727_pos6,FALSE,286,10,0.034965034965035,0.947552447552448,0.0524475524475524,0.0993936133796273
loc34729_pos19,FALSE,275,53,0.192727272727273,0.183636363636364,0.816363636363636,0.299828099173554
loc34735_pos41,FALSE,289,1,0.00346020761245675,0.998269896193772,0.0017301038062284,0.00345422109409615
loc34737_pos8,TRUE,268,33,0.123134328358209,0.0951492537313433,0.904850746268657,0.172191746491423
loc34745_pos8,FALSE,295,1,0.00338983050847458,0.998305084745763,0.00169491525423726,0.00338408503303643
loc34747_pos35,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc34750_pos25,FALSE,283,1,0.00353356890459364,0.998233215547703,0.00176678445229683,0.00352732584999191
loc34752_pos6,FALSE,300,8,0.0266666666666667,0.986666666666667,0.0133333333333333,0.0263111111111111
loc34753_pos38,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc34760_pos22,FALSE,296,1,0.00337837837837838,0.998310810810811,0.00168918918918914,0.00337267165814454
loc34761_pos4,FALSE,264,47,0.178030303030303,0.153409090909091,0.846590909090909,0.259749483471074
loc34763_pos12,FALSE,278,14,0.0503597122302158,0.953237410071942,0.0467625899280576,0.0891517002225558
loc34766_pos18,FALSE,261,32,0.122605363984674,0.923371647509579,0.0766283524904214,0.14151289617005
loc34769_pos8,FALSE,302,1,0.0033112582781457,0.998344370860927,0.0016556291390728,0.00330577606245331
loc34773_pos3,FALSE,266,1,0.0037593984962406,0.99812030075188,0.00187969924812026,0.00375233195771375
loc34775_pos13,FALSE,297,1,0.00336700336700337,0.998316498316498,0.00168350168350173,0.00336133501116676
loc34777_pos3,FALSE,291,71,0.243986254295533,0.805841924398625,0.194158075601375,0.312921434560291
loc34779_pos11,FALSE,271,1,0.003690036900369,0.994464944649446,0.00553505535055354,0.0110088370256397
loc34782_pos18,FALSE,295,1,0.00338983050847458,0.998305084745763,0.00169491525423726,0.00338408503303643
loc34787_pos40,FALSE,281,1,0.00355871886120996,0.998220640569395,0.00177935943060503,0.0035523866212435
loc34793_pos0,FALSE,293,3,0.0102389078498294,0.994880546075085,0.00511945392491464,0.0101864902328506
loc34794_pos8,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc34796_pos2,FALSE,268,0,0,1,0,0
loc34799_pos67,FALSE,290,41,0.141379310344828,0.912068965517241,0.0879310344827586,0.160398335315101
loc34801_pos49,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc34804_pos7,FALSE,277,1,0.0036101083032491,0.998194945848375,0.00180505415162457,0.00360359186226855
loc34806_pos2,FALSE,260,116,0.446153846153846,0.607692307692308,0.392307692307692,0.476804733727811
loc34808_pos18,FALSE,296,25,0.0844594594594595,0.9375,0.0625,0.1171875
loc34810_pos13,FALSE,282,0,0,1,0,0
loc34813_pos8,FALSE,273,15,0.0549450549450549,0.968864468864469,0.0311355311355311,0.060332219672879
loc34814_pos8,FALSE,286,1,0.0034965034965035,0.998251748251748,0.00174825174825177,0.00349039072815301
loc34823_pos14,FALSE,278,1,0.00359712230215827,0.998201438848921,0.00179856115107913,0.00359065265772991
loc34834_pos14,FALSE,306,70,0.22875816993464,0.836601307189543,0.163398692810457,0.273399119996582
loc34838_pos24,FALSE,304,17,0.055921052631579,0.96875,0.03125,0.060546875
loc34839_pos51,FALSE,268,14,0.0522388059701493,0.940298507462687,0.0597014925373134,0.112274448652261
loc34841_pos8,FALSE,286,20,0.0699300699300699,0.951048951048951,0.048951048951049,0.0931096875152819
loc34843_pos37,FALSE,291,62,0.213058419243986,0.185567010309278,0.814432989690722,0.302263789988309
loc34844_pos65,FALSE,279,60,0.21505376344086,0.232974910394265,0.767025089605735,0.357395203042099
loc34845_pos103,FALSE,304,9,0.0296052631578947,0.958881578947368,0.0411184210526315,0.0788553930055401
loc34846_pos5,FALSE,306,0,0,0.996732026143791,0.00326797385620914,0.00651458840616854
loc34849_pos17,FALSE,283,32,0.113074204946996,0.915194346289753,0.0848056537102474,0.15522730961805
loc34850_pos117,FALSE,281,64,0.227758007117438,0.786476868327402,0.213523131672598,0.335862007826649
loc34852_pos24,FALSE,304,1,0.00328947368421053,0.998355263157895,0.00164473684210531,0.00328406336565106
loc34857_pos4,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc34862_pos64,FALSE,259,8,0.0308880308880309,0.980694980694981,0.0193050193050193,0.0378646710693042
loc34866_pos6,FALSE,277,1,0.0036101083032491,0.998194945848375,0.00180505415162457,0.00360359186226855
loc34869_pos2,FALSE,305,6,0.019672131147541,0.986885245901639,0.0131147540983606,0.0258855146466003
loc34871_pos28,FALSE,287,1,0.00348432055749129,0.998257839721254,0.00174216027874563,0.00347825031261758
loc34873_pos25,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc34874_pos3,FALSE,267,2,0.00749063670411985,0.99625468164794,0.00374531835205993,0.00746258188500331
loc34876_pos30,FALSE,279,1,0.003584229390681,0.99820788530466,0.00179211469534046,0.00357780604051842
loc34879_pos5,FALSE,277,59,0.212996389891697,0.189530685920578,0.810469314079422,0.307217610030106
loc34880_pos15,FALSE,275,90,0.327272727272727,0.414545454545455,0.585454545454545,0.485395041322314
loc34882_pos6,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc34883_pos93,FALSE,297,1,0.00336700336700337,0.998316498316498,0.00168350168350173,0.00336133501116676
loc34885_pos9,FALSE,272,1,0.00367647058823529,0.998161764705882,0.00183823529411764,0.0036697123702422
loc34887_pos43,FALSE,274,1,0.00364963503649635,0.998175182481752,0.00182481751824815,0.00364297511854648
loc34891_pos41,FALSE,285,1,0.00350877192982456,0.998245614035088,0.00175438596491229,0.00350261618959681
loc34895_pos47,FALSE,302,1,0.0033112582781457,0.998344370860927,0.0016556291390728,0.00330577606245331
loc34898_pos7,FALSE,293,1,0.00341296928327645,0.998293515358362,0.00170648464163825,0.00340714510361221
loc34903_pos8,FALSE,278,1,0.00359712230215827,0.998201438848921,0.00179856115107913,0.00359065265772991
loc34904_pos9,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc34905_pos13,FALSE,293,14,0.0477815699658703,0.969283276450512,0.0307167235494881,0.0595464128877448
loc34912_pos57,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc34913_pos8,FALSE,283,23,0.0812720848056537,0.916961130742049,0.0830388692579506,0.152286830900623
loc34915_pos15,FALSE,270,6,0.0222222222222222,0.988888888888889,0.0111111111111111,0.0219753086419752
loc34916_pos56,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc34917_pos22,FALSE,278,3,0.0107913669064748,0.991007194244604,0.00899280575539574,0.0178238704000829
loc34922_pos24,FALSE,272,31,0.113970588235294,0.909926470588235,0.0900735294117647,0.163920577422145
loc34925_pos6,FALSE,261,8,0.0306513409961686,0.969348659003831,0.0306513409961686,0.0594236725826104
loc34929_pos18,FALSE,264,1,0.00378787878787879,0.994318181818182,0.00568181818181823,0.011299070247934
loc34930_pos6,FALSE,262,22,0.083969465648855,0.942748091603053,0.0572519083969466,0.107948254763708
loc34931_pos93,FALSE,277,6,0.0216606498194946,0.989169675090253,0.0108303249097473,0.0214260579441933
loc34933_pos58,FALSE,293,58,0.197952218430034,0.146757679180887,0.853242320819113,0.250439725564654
loc34934_pos11,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc34935_pos10,FALSE,281,1,0.00355871886120996,0.998220640569395,0.00177935943060503,0.0035523866212435
loc34939_pos41,FALSE,289,56,0.193771626297578,0.169550173010381,0.83044982698962,0.281605823685061
loc34940_pos5,FALSE,302,0,0,1,0,0
loc34943_pos29,FALSE,295,9,0.0305084745762712,0.98135593220339,0.0186440677966102,0.0365929330652112
loc34948_pos119,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc34951_pos5,FALSE,260,3,0.0115384615384615,0.994230769230769,0.00576923076923075,0.0114718934911242
loc34954_pos19,FALSE,290,1,0.00344827586206897,0.998275862068966,0.00172413793103443,0.0034423305588584
loc34956_pos0,FALSE,307,1,0.00325732899022801,0.998371335504886,0.00162866449511401,0.00325202389415272
loc34958_pos26,FALSE,276,1,0.0036231884057971,0.998188405797101,0.00181159420289856,0.00361662465868517
loc34960_pos114,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc34962_pos18,TRUE,263,68,0.258555133079848,0.275665399239544,0.724334600760456,0.399347973803293
loc34965_pos31,FALSE,280,26,0.0928571428571429,0.928571428571429,0.0714285714285714,0.13265306122449
loc34968_pos12,FALSE,292,1,0.00342465753424658,0.998287671232877,0.00171232876712324,0.00341879339463304
loc34972_pos3,FALSE,299,47,0.157190635451505,0.102006688963211,0.897993311036789,0.183202648739947
loc34973_pos116,FALSE,304,9,0.0296052631578947,0.978618421052632,0.0213815789473685,0.0418488140581718
loc34974_pos89,FALSE,295,5,0.0169491525423729,0.988135593220339,0.0118644067796611,0.0234472852628556
loc34977_pos6,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc34979_pos3,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc34984_pos5,FALSE,264,1,0.00378787878787879,0.99810606060606,0.00189393939393945,0.00378070477502306
loc34987_pos12,FALSE,287,1,0.00348432055749129,0.998257839721254,0.00174216027874563,0.00347825031261758
loc34989_pos14,FALSE,292,1,0.00342465753424658,0.998287671232877,0.00171232876712324,0.00341879339463304
loc34992_pos8,FALSE,305,2,0.00655737704918033,0.99672131147541,0.00327868852459012,0.00653587745229769
loc34993_pos17,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc34994_pos56,FALSE,280,1,0.00357142857142857,0.998214285714286,0.00178571428571428,0.00356505102040815
loc34995_pos24,FALSE,269,7,0.0260223048327138,0.983271375464684,0.016728624535316,0.0328975553129448
loc34998_pos117,TRUE,299,51,0.17056856187291,0.896321070234114,0.103678929765886,0.185859218576973
loc35002_pos2,FALSE,290,1,0.00344827586206897,0.998275862068966,0.00172413793103443,0.0034423305588584
loc35003_pos51,FALSE,270,78,0.288888888888889,0.240740740740741,0.759259259259259,0.36556927297668
loc35005_pos137,FALSE,302,72,0.23841059602649,0.847682119205298,0.152317880794702,0.258234287969826
loc35006_pos21,FALSE,311,0,0,1,0,0
loc35007_pos21,FALSE,266,51,0.191729323308271,0.851503759398496,0.148496240601504,0.252890214257448
loc35009_pos93,FALSE,303,7,0.0231023102310231,0.981848184818482,0.0181518151815182,0.0356446535742684
loc35010_pos96,FALSE,273,1,0.00366300366300366,0.998168498168498,0.00183150183150182,0.00365629486508606
loc35011_pos176,FALSE,278,0,0,1,0,0
loc35014_pos123,FALSE,295,3,0.0101694915254237,0.994915254237288,0.0050847457627119,0.010117782246481
loc35019_pos15,FALSE,292,1,0.00342465753424658,0.998287671232877,0.00171232876712324,0.00341879339463304
loc35021_pos51,FALSE,286,1,0.0034965034965035,0.998251748251748,0.00174825174825177,0.00349039072815301
loc35026_pos18,FALSE,294,6,0.0204081632653061,0.989795918367347,0.0102040816326531,0.0201999167013744
loc35028_pos3,FALSE,285,1,0.00350877192982456,0.998245614035088,0.00175438596491229,0.00350261618959681
loc35035_pos37,FALSE,297,1,0.00336700336700337,0.998316498316498,0.00168350168350173,0.00336133501116676
loc35037_pos16,FALSE,280,1,0.00357142857142857,0.998214285714286,0.00178571428571428,0.00356505102040815
loc35038_pos136,FALSE,296,20,0.0675675675675676,0.0608108108108108,0.939189189189189,0.114225712198685
loc35039_pos9,FALSE,265,1,0.00377358490566038,0.99811320754717,0.00188679245283019,0.00376646493414026
loc35042_pos102,FALSE,301,48,0.159468438538206,0.890365448504983,0.109634551495017,0.195229633227006
loc35044_pos45,FALSE,292,14,0.047945205479452,0.969178082191781,0.0308219178082192,0.0597438543816851
loc35045_pos28,FALSE,275,96,0.349090909090909,0.247272727272727,0.752727272727273,0.372257851239669
loc35049_pos4,FALSE,287,1,0.00348432055749129,0.998257839721254,0.00174216027874563,0.00347825031261758
loc35050_pos25,FALSE,306,1,0.00326797385620915,0.998366013071895,0.00163398692810457,0.00326263402964671
loc35055_pos9,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc35058_pos3,FALSE,267,4,0.0149812734082397,0.99250936329588,0.00749063670411987,0.0148690541317735
loc35062_pos50,FALSE,298,2,0.00671140939597315,0.993288590604027,0.00671140939597314,0.0133327327597856
loc35063_pos85,FALSE,298,1,0.00335570469798658,0.998322147651007,0.00167785234899331,0.00335007432097658
loc35064_pos28,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc35065_pos3,FALSE,276,25,0.0905797101449275,0.951086956521739,0.0489130434782609,0.0930411153119093
loc35066_pos16,FALSE,266,45,0.169172932330827,0.870300751879699,0.129699248120301,0.225754706314659
loc35067_pos24,FALSE,296,1,0.00337837837837838,0.998310810810811,0.00168918918918914,0.00337267165814454
loc35071_pos26,FALSE,297,1,0.00336700336700337,0.998316498316498,0.00168350168350173,0.00336133501116676
loc35076_pos37,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc35078_pos50,FALSE,300,22,0.0733333333333333,0.96,0.04,0.0768000000000001
loc35081_pos24,FALSE,265,1,0.00377358490566038,0.99811320754717,0.00188679245283019,0.00376646493414026
loc35083_pos55,FALSE,281,4,0.0142348754448399,0.00711743772241993,0.99288256227758,0.0141335596053748
loc35087_pos3,FALSE,301,2,0.00664451827242525,0.996677740863787,0.00332225913621265,0.006622443460889
loc35090_pos12,FALSE,300,56,0.186666666666667,0.88,0.12,0.2112
loc35091_pos2,FALSE,303,1,0.0033003300330033,0.998349834983498,0.00165016501650161,0.00329488394383986
loc35092_pos11,FALSE,272,1,0.00367647058823529,0.998161764705882,0.00183823529411764,0.0036697123702422
loc35097_pos22,FALSE,260,3,0.0115384615384615,0.990384615384615,0.00961538461538458,0.0190458579881656
loc35099_pos72,FALSE,293,1,0.00341296928327645,0.998293515358362,0.00170648464163825,0.00340714510361221
loc35102_pos21,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc35103_pos104,FALSE,309,1,0.00323624595469256,0.998381877022654,0.00161812297734631,0.003231009310753
loc35104_pos29,FALSE,296,1,0.00337837837837838,0.998310810810811,0.00168918918918914,0.00337267165814454
loc35119_pos119,FALSE,298,98,0.328859060402685,0.828859060402685,0.171140939597315,0.283703436782127
loc35120_pos14,FALSE,264,1,0.00378787878787879,0.0170454545454545,0.982954545454545,0.0335098140495868
loc35122_pos62,FALSE,296,34,0.114864864864865,0.881756756756757,0.118243243243243,0.208523557341125
loc35125_pos0,FALSE,274,16,0.0583941605839416,0.970802919708029,0.0291970802919708,0.05668922158879
loc35132_pos48,FALSE,296,5,0.0168918918918919,0.984797297297297,0.0152027027027027,0.029943161066472
loc35135_pos98,FALSE,279,1,0.003584229390681,0.99820788530466,0.00179211469534046,0.00357780604051842
loc35137_pos13,FALSE,297,6,0.0202020202020202,0.98989898989899,0.0101010101010101,0.0199979593918987
loc35139_pos18,FALSE,298,104,0.348993288590604,0.416107382550336,0.583892617449664,0.485924057474888
loc35140_pos30,FALSE,260,1,0.00384615384615385,0.998076923076923,0.00192307692307692,0.00383875739644969
loc35145_pos13,FALSE,298,1,0.00335570469798658,0.99496644295302,0.00503355704697983,0.0100164407008693
loc35146_pos20,TRUE,285,26,0.0912280701754386,0.921052631578947,0.0789473684210527,0.145429362880886
